ID,Base_salary,predictions
3877,230000,139146.39
3878,220000,213045.28
3879,2e+05,138727.24
3880,2e+05,170519.58
3881,19000,46501.26
3882,122000,130842.54
3883,150000,126914.8
3884,1e+05,96815.66
3885,198000,140937.04
3886,150000,116107.51
3887,107000,119604.15
3888,165000,201043.17
3889,630000,345132.33
3890,165000,174407.77
3891,26000,59314.61
3892,1e+05,91016.33
3893,41000,63837.6
3894,80000,93285.5
3895,145000,157111.25
3896,150000,150865.17
3897,115000,116923.64
3898,147000,154608.8
3899,201000,168098.03
3900,115000,140289.41
3901,142000,147161.44
3902,220000,193708.75
3903,170000,188919.75
3904,44000,58767.84
3905,57000,67973.3
3906,134000,150987.76
3907,106000,100395.83
3908,155000,163054.68
3909,203000,173370.91
3910,210000,119795.39
3911,177000,234987.31
3912,236000,195021.98
3913,2e+05,174741.37
3914,91000,87326.78
3915,207000,171999.73
3916,150000,130842.54
3917,119000,97386.38
3918,150000,180599.42
3919,140000,132928.42
3920,135000,126995.07
3921,165000,171999.73
3922,170000,149668.81
3923,153000,142793.59
3924,168000,195382.1
3925,155000,156613.74
3926,135000,153929.77
3927,130000,124958.29
3928,130000,142845.31
3929,190000,169356.02
3930,150000,126377.73
3931,180000,205151.86
3932,107000,157530.79
3933,220000,183708.04
3934,179000,151158.66
3935,110000,114974.05
3936,141000,124208.84
3937,93000,106216.84
3938,206000,211743.12
3939,150000,177891.07
3940,103000,120061
3941,125000,129116.42
3942,22000,47868.33
3943,208000,225259.48
3944,145000,148399.98
3945,215000,204939.78
3946,114000,146912.1
3947,2e+05,170227.58
3948,114000,139501.13
3949,220000,163309.48
3950,132000,109969.96
3951,91000,78226.08
3952,165000,146062.4
3953,230000,209740.08
3954,137000,173594.63
3955,155000,110883.85
3956,165000,153447.77
3957,65000,102544.98
3958,69000,99638.62
3959,140000,128130.32
3960,224000,168260.92
3961,150000,140565.6
3962,167000,156473.48
3963,125000,124958.29
3964,48000,70567.65
3965,145000,156853.36
3966,180000,139994.89
3967,210000,177657.81
3968,164000,184260.34
3969,140000,148399.98
3970,170000,188755.79
3971,144000,155415.44
3972,2e+05,186825.45
3973,110000,118948.97
3974,189000,200714.88
3975,85000,113536.42
3976,170000,164209.68
3977,208000,199870.89
3978,41000,59166.97
3979,95000,74947.15
3980,195000,138727.36
3981,190000,170578.25
3982,240000,231377.81
3983,120000,124682.37
3984,126000,157447.88
3985,27000,40767.15
3986,160000,140246.64
3987,99000,121188.24
3988,140000,137213.9
3989,83000,117487.17
3990,113000,120238.65
3991,112000,113728.89
3992,111000,116865.71
3993,110000,125295.56
3994,275000,229453.42
3995,185000,198835.15
3996,142000,124029.01
3997,95000,98888.8
3998,250000,179598.89
3999,125000,124135.25
4000,155000,168411.34
4001,150000,137618.25
4002,147000,210411.62
4003,159000,127050.88
4004,180000,164585.71
4005,195000,191457.73
4006,114000,104806.79
4007,150000,103150.28
4008,185000,147582.34
4009,130000,126197.66
4010,144000,140815.5
4011,80000,94475.61
4012,115000,130929.11
4013,185000,181333.56
4014,180000,189423.28
4015,170000,177987.39
4016,190000,184918.9
4017,138000,184273.03
4018,133000,108010.89
4019,85000,89434.69
4020,185000,190576.89
4021,175000,164425.16
4022,75000,94005.19
4023,105000,64971.31
4024,150000,150132.9
4025,130000,80641.92
4026,106000,129489.3
4027,2e+05,194167.09
4028,122000,88842.27
4029,40000,97186.66
4030,98000,94294.34
4031,250000,232610.91
4032,121000,116854.62
4033,125000,123091.8
4034,150000,139381.44
4035,160000,179604.34
4036,84000,97950.53
4037,193000,205946.08
4038,140000,137024.11
4039,225000,195867.46
4040,43000,55587.74
4041,167000,168134.15
4042,178000,193551.21
4043,250000,232610.91
4044,167000,206397.42
4045,151000,177535.09
4046,160000,166979.54
4047,184000,183617.5
4048,46000,59993.33
4049,56000,59795.29
4050,110000,128247.42
4051,160000,168360.57
4052,87000,71475.46
4053,180000,155764.07
4054,185000,155294.36
4055,150000,165811.79
4056,179000,202494.63
4057,40000,90474.74
4058,24000,53043.78
4059,120000,137763.23
4060,155000,152979.15
4061,235000,165658.3
4062,192000,124430.57
4063,195000,184684.7
4064,19000,46692.18
4065,105000,143445.68
4066,1e+05,90478.93
4067,180000,146993.71
4068,165000,205584.22
4069,168000,154334.52
4070,120000,109809.2
4071,170000,134138.61
4072,29000,39690.86
4073,160000,139689.33
4074,130000,144005.03
4075,143000,152633.38
4076,142000,139995.59
4077,90000,57863.65
4078,90000,123987.4
4079,190000,142585.77
4080,160000,157500.02
4081,108000,143373.57
4082,188000,153149.55
4083,30000,70985.51
4084,135000,140423.29
4085,191000,169074.94
4086,75000,90971.73
4087,160000,200980.61
4088,154000,145282.38
4089,1e+05,93464.92
4090,102000,121683.7
4091,83000,103220
4092,181000,168834.95
4093,134000,146984.24
4094,155000,151505.64
4095,142000,144336
4096,123000,125569.48
4097,118000,116534.98
4098,220000,172967.28
4099,125000,130842.54
4100,110000,180217.46
4101,2e+05,166663.59
4102,52000,74205.29
4103,125000,126969
4104,116000,117542.12
4105,107000,100944.57
4106,150000,160386.29
4107,93000,113746.6
4108,130000,131129.43
4109,216000,178403.16
4110,35000,50282.32
4111,187000,169074.94
4112,170000,186088.64
4113,123000,106861.45
4114,83000,114170.48
4115,185000,212234.99
4116,190000,145432.23
4117,83000,95583.38
4118,158000,132999
4119,193000,173919.87
4120,230000,200124.92
4121,203000,169025.47
4122,124000,143284.07
4123,430000,227740.04
4124,148000,137056.59
4125,158000,196632.15
4126,138000,123976.41
4127,145000,148243.36
4128,93000,94384.96
4129,190000,168685.46
4130,102000,101381.93
4131,165000,157903.2
4132,105000,83949.69
4133,133000,112738.8
4134,60000,122949.18
4135,142000,133297.75
4136,149000,152321.82
4137,130000,126845.84
4138,167000,164628.38
4139,30000,79946.34
4140,192000,166478.71
4141,153000,148887.9
4142,2e+05,158801.37
4143,43000,58568.93
4144,145000,181402.9
4145,117000,108590.54
4146,197000,186571.67
4147,180000,150987.76
4148,123000,96815.66
4149,150000,155400.86
4150,94000,94286.65
4151,124000,126628.82
4152,135000,154388.68
4153,116000,117101.47
4154,105000,134825.05
4155,170000,181402.9
4156,226000,169929.3
4157,145000,139429.45
4158,134000,124958.29
4159,223000,195954.29
4160,116000,130842.54
4161,325000,215937.25
4162,158000,136243.94
4163,150000,163743.78
4164,183000,191031.94
4165,146000,128099.53
4166,152000,138210.12
4167,150000,156480.27
4168,158000,128099.53
4169,80000,41877.06
4170,1e+05,90858.76
4171,195000,218465.24
4172,185000,167668.39
4173,220000,162869.11
4174,55000,69146.78
4175,93000,160359.08
4176,115000,99650.18
4177,71000,89858.94
4178,36000,43714.64
4179,185000,171098.19
4180,90000,119837.95
4181,42000,69771.24
4182,174000,179341.51
4183,140000,126896.88
4184,117000,144319.81
4185,270000,187584.4
4186,183000,177987.39
4187,183000,207511.65
4188,101000,106237.76
4189,105000,138689.7
4190,141000,137586.97
4191,81000,82168.29
4192,58000,54633.38
4193,97000,113162.64
4194,116000,116865.71
4195,208000,199785.52
4196,115000,117098.65
4197,180000,157836.31
4198,167000,177535.09
4199,108000,124668.48
4200,250000,156940.83
4201,201000,184222.37
4202,110000,96630.14
4203,197000,171985.69
4204,184000,192935.49
4205,232000,179924.66
4206,160000,204631.08
4207,145000,152131.77
4208,160000,189972.25
4209,138000,137812.88
4210,84000,85474.09
4211,94000,85011.94
4212,175000,179514.41
4213,160000,187009.36
4214,166000,189845.11
4215,64000,64868.95
4216,93000,95747.14
4217,26000,42503.08
4218,37000,52357.36
4219,54000,121366.26
4220,137000,133149.29
4221,155000,133673.28
4222,125000,126402.9
4223,161000,170457.56
4224,250000,206404.02
4225,130000,140834.75
4226,220000,177657.81
4227,152000,158706.57
4228,130000,145569.12
4229,212000,171982.25
4230,210000,184310.6
4231,73000,90507.77
4232,2e+05,137586.97
4233,150000,121848.34
4234,149000,155550.97
4235,160000,131714.51
4236,1e+05,154100.86
4237,110000,108106.8
4238,167000,165289.48
4239,320000,209895.75
4240,180000,179502.87
4241,156000,176091.36
4242,169000,159078.83
4243,133000,140488.65
4244,166000,180002.12
4245,170000,145934.87
4246,117000,121693.75
4247,125000,126796
4248,145000,128099.53
4249,175000,156816.02
4250,270000,203870.3
4251,205000,156546.85
4252,185000,207819.2
4253,126000,131274.33
4254,120000,128099.53
4255,95000,75369.04
4256,185000,199345.02
4257,220000,174161.87
4258,146000,149070.31
4259,295000,222130.45
4260,175000,175112.85
4261,80000,97964.31
4262,116000,117101.47
4263,2e+05,149375.66
4264,210000,228977.55
4265,159000,157530.79
4266,149000,155846.3
4267,250000,178364.95
4268,180000,163373.92
4269,150000,100530.47
4270,145000,182575.01
4271,168000,164062.09
4272,123000,121758.9
4273,155000,159586.5
4274,693000,436723.16
4275,120000,124349.29
4276,152000,203536.66
4277,47000,97238.25
4278,150000,148000.27
4279,73000,85041.93
4280,225000,191829.01
4281,165000,169334.91
4282,2e+05,172707.21
4283,74000,78996.98
4284,101000,102082.24
4285,85000,87650.12
4286,215000,186022.42
4287,150000,89076.67
4288,102000,116865.71
4289,52000,103244.46
4290,168000,167121.43
4291,185000,204093.89
4292,1e+05,110686.3
4293,165000,140489.13
4294,110000,127161.04
4295,58000,60339.83
4296,40000,144540.65
4297,102000,88362.17
4298,156000,126197.66
4299,4e+05,182895.65
4300,170000,145493.05
4301,159000,201122.5
4302,72000,100429.75
4303,120000,116305.19
4304,80000,99575.04
4305,1e+05,118900.97
4306,185000,223140.67
4307,87000,87188.78
4308,216000,169074.94
4309,78000,109072.45
4310,83000,115368.27
4311,80000,88540.45
4312,162000,145662.56
4313,112000,128508.04
4314,1e+05,124361.76
4315,105000,118946.47
4316,190000,155019.38
4317,152000,189451.07
4318,175000,156853.36
4319,650000,333989.35
4320,75000,57529.06
4321,190000,199787.42
4322,84000,94294.34
4323,160000,148399.98
4324,121000,134123.97
4325,135000,137024.11
4326,170000,146716.25
4327,270000,238794.6
4328,197000,204465.54
4329,190000,199106.08
4330,63000,108688
4331,70000,115182.35
4332,185000,228515.86
4333,145000,114956.55
4334,135000,110064.91
4335,88000,126969
4336,25000,46397.67
4337,170000,135365.19
4338,108000,93191.89
4339,135000,123389.98
4340,170000,192033.18
4341,690000,204951.95
4342,96000,106566.71
4343,55000,80641.92
4344,116000,97637.19
4345,137000,139465.03
4346,240000,181732.59
4347,160000,139043.9
4348,87000,99650.18
4349,187000,179502.87
4350,210000,213975.83
4351,105000,98705.75
4352,148000,126921.73
4353,142000,132343.04
4354,265000,202378.95
4355,160000,156598.01
4356,130000,137586.97
4357,205000,201285.16
4358,140000,138567.29
4359,59000,62156.05
4360,2e+05,194593.55
4361,185000,166227.82
4362,130000,150289.59
4363,133000,142264.89
4364,86000,83321.86
4365,42000,46313.43
4366,130000,156894.96
4367,160000,168830.66
4368,155000,171966.42
4369,148000,134138.61
4370,150000,127050.88
4371,115000,99164.34
4372,84000,89655.53
4373,75000,97038.81
4374,97000,76572.56
4375,155000,148887.9
4376,38000,71692.18
4377,229000,215407.36
4378,76000,86738.39
4379,90000,100530.47
4380,153000,149930.99
4381,125000,135813.87
4382,49000,56620.81
4383,165000,160176.79
4384,185000,195169.4
4385,160000,137971.27
4386,175000,169074.94
4387,132000,104934.92
4388,48000,76034.43
4389,137000,142428.95
4390,175000,140509.72
4391,73000,97656.18
4392,150000,157675.58
4393,138000,148166.11
4394,20000,54712.79
4395,1e+05,110869.24
4396,156000,136772.08
4397,204000,184434.75
4398,190000,171992.9
4399,165000,145327.64
4400,120000,114868.11
4401,85000,72333.12
4402,130000,149745.44
4403,165000,122183.57
4404,103000,114021.83
4405,230000,209030.02
4406,79000,78333.09
4407,158000,113664.6
4408,150000,170964.81
4409,80000,80979.11
4410,190000,197454.93
4411,117000,141535.92
4412,250000,211034.64
4413,77000,92853.98
4414,25000,70222.78
4415,138000,137403.55
4416,269000,209156.19
4417,78000,97643.84
4418,145000,147582.34
4419,48000,62790.64
4420,103000,91100.51
4421,99000,95285.77
4422,185000,184145.88
4423,79000,118526.88
4424,190000,171068.77
4425,145000,166730.51
4426,132000,104397.26
4427,160000,172339.95
4428,130000,164425.16
4429,145000,189263.54
4430,185000,210411.62
4431,160000,175627.58
4432,160000,133812.06
4433,40000,60670.6
4434,215000,216419.59
4435,120000,151131.78
4436,135000,142976.59
4437,140000,149164.98
4438,81000,84403.04
4439,174000,179482.19
4440,140000,96448.1
4441,190000,190259.69
4442,180000,168360.57
4443,143000,147035.94
4444,73000,104310.57
4445,110000,133095.73
4446,170000,193629.59
4447,1e+05,106989.23
4448,138000,137403.55
4449,170000,214016.71
4450,25000,35275.17
4451,123000,139355.58
4452,185000,196803.75
4453,170000,143051.36
4454,150000,140815.5
4455,178000,137835.96
4456,120000,139818.18
4457,168000,155887.53
4458,127000,73548.53
4459,95000,139994.89
4460,161000,81641.86
4461,125000,97643.84
4462,190000,182922.4
4463,167000,140431.19
4464,142000,126083.15
4465,66000,92054.85
4466,44000,38098.96
4467,128000,118349.11
4468,105000,149432.38
4469,114000,126495.45
4470,1e+05,102684.87
4471,291000,224429.99
4472,140000,150008.69
4473,195000,185554.01
4474,135000,135717.85
4475,83000,96022.83
4476,385000,177535.09
4477,81000,92270.87
4478,106000,111129.81
4479,119000,123059.01
4480,76000,74383.98
4481,195000,202358.66
4482,141000,141504.69
4483,209000,162985.81
4484,80000,134987.89
4485,75000,95315.9
4486,73000,125980.66
4487,31000,44172.69
4488,117000,107094.4
4489,153000,159011.99
4490,170000,130835.42
4491,2e+05,126423.9
4492,160000,181213.27
4493,145000,76551.43
4494,50000,61589.77
4495,131000,160618.18
4496,185000,168438.48
4497,105000,136883.99
4498,115000,92943.43
4499,117000,149639.91
4500,172000,151071.66
4501,1e+05,102017.34
4502,150000,139043.9
4503,230000,203214.32
4504,180000,162434.05
4505,156000,119203.53
4506,1e+05,107435.12
4507,190000,169547.79
4508,135000,172552.93
4509,102000,108379.13
4510,50000,41358.45
4511,130000,140014.99
4512,144000,125613.19
4513,80000,81511.83
4514,95000,99892.84
4515,165000,160847.09
4516,145000,155091.91
4517,98000,80501.15
4518,152000,136772.08
4519,85000,96433.22
4520,155000,170299.79
4521,160000,154022.21
4522,160000,148014.01
4523,160000,171992.9
4524,115000,103313.49
4525,150000,164771.7
4526,170000,190977.6
4527,106000,100077.6
4528,2e+05,175830.79
4529,99000,79931.93
4530,225000,180313.7
4531,140000,170298.74
4532,67000,139079.38
4533,195000,202156.73
4534,51000,87971.68
4535,19000,35466.95
4536,95000,114876.7
4537,107000,108106.86
4538,70000,58161.28
4539,148000,174741.37
4540,110000,117367.08
4541,132000,158947.76
4542,170000,175675.18
4543,57000,64950.87
4544,197000,175614.57
4545,140000,167386.07
4546,75000,97183.56
4547,50000,47067.76
4548,110000,157255.33
4549,156000,175518.73
4550,165000,159425.67
4551,140000,136507.84
4552,140000,142681.77
4553,96000,77141.14
4554,202000,144632.34
4555,81000,64272.47
4556,155000,154188.4
4557,19000,58452.29
4558,81000,66238.54
4559,121000,116150.95
4560,146000,130247.39
4561,185000,143051.36
4562,76000,98705.75
4563,190000,204142.09
4564,150000,168064.6
4565,19000,39318.6
4566,135000,140009.38
4567,113000,103266.06
4568,180000,156456.63
4569,136000,155223.87
4570,32000,90312.85
4571,25000,42503.08
4572,195000,151301.54
4573,115000,143810.94
4574,150000,182358.32
4575,70000,71967.86
4576,260000,196334.13
4577,183000,187014.92
4578,175000,157903.2
4579,150000,148399.98
4580,2e+05,204951.95
4581,73000,52695.93
4582,130000,135365.19
4583,160000,168867.85
4584,156000,146563.41
4585,165000,182906.68
4586,126000,156157.98
4587,125000,185474.68
4588,210000,185342.08
4589,24000,39597.81
4590,133000,115182.35
4591,158000,107495.92
4592,110000,87975.63
4593,165000,127050.88
4594,163000,183712.22
4595,155000,140649.53
4596,150000,118203.65
4597,140000,119837.95
4598,46000,77188.32
4599,180000,159547.34
4600,74000,95180.12
4601,115000,116616.29
4602,174000,145918.58
4603,102000,81351.25
4604,207000,164079.96
4605,84000,86163.78
4606,160000,177657.81
4607,146000,115916.32
4608,144000,140834.75
4609,155000,179961.77
4610,18000,39597.81
4611,150000,152507.82
4612,135000,122305.86
4613,163000,170085.44
4614,115000,139381.44
4615,84000,58834.66
4616,17000,54395.17
4617,85000,89702.24
4618,195000,205695.6
4619,156000,80720.79
4620,110000,142351.45
4621,29000,39597.81
4622,103000,115793.52
4623,209000,185526.3
4624,145000,168974.46
4625,160000,207286.63
4626,70000,87650.12
4627,120000,149220.58
4628,105000,125740.34
4629,144000,120865.47
4630,114000,136507.84
4631,155000,213975.83
4632,160000,173177.87
4633,160000,171039.52
4634,160000,168570.55
4635,112000,117098.65
4636,80000,140565.6
4637,185000,163426.54
4638,130000,149916.97
4639,119000,117101.47
4640,180000,159506.9
4641,85000,123389.98
4642,112000,94731.43
4643,120000,164189.01
4644,90000,86344.87
4645,160000,167643.35
4646,130000,143051.36
4647,149000,136772.08
4648,98000,104938.83
4649,113000,149526.14
4650,140000,100343.51
4651,105000,140101.34
4652,185000,158730.48
4653,210000,179512.21
4654,172000,185886.82
4655,36000,56022.8
4656,52000,79423.96
4657,168000,151930.59
4658,115000,137046.67
4659,75000,53195.3
4660,156000,154618.94
4661,165000,206678.06
4662,107000,76185.62
4663,189000,189263.67
4664,105000,118544.7
4665,185000,176751.33
4666,180000,188146.29
4667,48000,66364.88
4668,160000,176496.86
4669,145000,136772.08
4670,143000,120865.47
4671,194000,201472.25
4672,145000,163709.28
4673,130000,127456.14
4674,26000,39157.29
4675,70000,69366.46
4676,44000,54296.73
4677,126000,128247.42
4678,127000,114611.83
4679,160000,159217.97
4680,170000,186943.29
4681,166000,139196.76
4682,1e+05,118900.97
4683,1e+05,165658.3
4684,155000,137333.01
4685,151000,145083.74
4686,181000,179767.25
4687,97000,85492.31
4688,132000,170765.42
4689,35000,62085.66
4690,115000,103356.41
4691,167000,128247.42
4692,160000,184310.6
4693,160000,142681.77
4694,202000,154869.06
4695,2e+05,210231.38
4696,150000,149375.66
4697,115000,115898.94
4698,76000,60161.38
4699,1e+05,122568.16
4700,164000,132261.71
4701,145000,152971.36
4702,189000,178464.04
4703,140000,132284.3
4704,160000,172552.93
4705,135000,157428.34
4706,90000,92363.85
4707,65000,75461.73
4708,145000,147197.24
4709,88000,124327.9
4710,123000,164694.16
4711,130000,178015.15
4712,150000,129116.42
4713,165000,174741.65
4714,250000,194304.93
4715,180000,139221.56
4716,82000,57475.67
4717,175000,171992.9
4718,180000,151131.78
4719,30000,77447.1
4720,140000,116238.87
4721,151000,180007.7
4722,145000,145826.93
4723,133000,124143.22
4724,156000,158673.97
4725,80000,94408.24
4726,162000,188545.84
4727,165000,204980.22
4728,130000,149189.24
4729,105000,122305.86
4730,155000,142585.77
4731,160000,186015.8
4732,130000,157968.14
4733,140000,154039.61
4734,1e+05,102071.14
4735,240000,209501.28
4736,36000,73077.42
4737,96000,91130.88
4738,45000,38098.96
4739,184000,160176.79
4740,167000,187009.36
4741,115000,145585.51
4742,160000,168360.57
4743,43000,42503.08
4744,205000,213262.52
4745,1e+05,113565.76
4746,98000,80641.92
4747,2e+05,184563.74
4748,250000,164381.34
4749,130000,121079.31
4750,205000,212617.38
4751,180000,205123.52
4752,130000,116865.71
4753,2e+05,191962.78
4754,180000,159984.07
4755,167000,149855.29
4756,192000,187200.83
4757,170000,148268.13
4758,133000,126197.66
4759,19000,44079.66
4760,46000,63214.36
4761,107000,142740.13
4762,76000,105622.52
4763,145000,156816.02
4764,80000,90715.6
4765,193000,195798.12
4766,160000,173827.46
4767,147000,157623.82
4768,250000,208748.97
4769,95000,142894.92
4770,158000,139381.44
4771,225000,204840.31
4772,86000,91233.17
4773,14000,39157.29
4774,147000,135053.74
4775,185000,134131.99
4776,150000,151131.78
4777,147000,132261.71
4778,185000,171287.3
4779,75000,66149.4
4780,150000,129061.4
4781,171000,150411.2
4782,3e+05,204951.95
4783,120000,118308.45
4784,103000,132587.46
4785,84000,85742.74
4786,160000,166018.97
4787,57000,57290.72
4788,147000,162686.28
4789,160000,156751.57
4790,96000,128128.85
4791,110000,143858.29
4792,48000,123906.33
4793,30000,59795.29
4794,75000,124349.29
4795,110000,105514.85
4796,128000,124754.42
4797,97000,88671.95
4798,94000,127901.37
4799,110000,97872.89
4800,81000,66040.23
4801,130000,113381.05
4802,175000,194597.82
4803,181000,164873.98
4804,130000,168359.54
4805,99000,112703.37
4806,1e+05,81776.2
4807,120000,118538.92
4808,162000,120731.71
4809,75000,108848.85
4810,82000,79003.11
4811,46000,70778.87
4812,150000,159738.49
4813,160000,174985.48
4814,144000,128099.53
4815,23000,79618.99
4816,104000,77418.18
4817,85000,85675.37
4818,129000,167653.11
4819,2e+05,160618.18
4820,163000,144095.4
4821,39000,43409.19
4822,103000,102953.73
4823,11000,72137.04
4824,145000,123620.41
4825,151000,140565.6
4826,123000,132999
4827,1e+05,156421.91
4828,120000,138050.58
4829,120000,135318.97
4830,110000,142634.52
4831,157000,155220.45
4832,155000,116166.43
4833,155000,174748.44
4834,150000,144951.88
4835,93000,98172.17
4836,1e+05,142681.77
4837,170000,169074.94
4838,130000,116984.21
4839,182000,95407.62
4840,106000,100442.68
4841,130000,151124.02
4842,106000,102477.73
4843,2e+05,144632.34
4844,150000,165975.88
4845,35000,45635.97
4846,111000,101240.29
4847,90000,69738.09
4848,48000,53157.53
4849,210000,157245.38
4850,145000,148399.98
4851,130000,104521.32
4852,114000,114970.88
4853,106000,127050.88
4854,48000,56783
4855,120000,147514.41
4856,52000,126197.66
4857,112000,128099.53
4858,145000,167916.72
4859,111000,103516.18
4860,2e+05,172310.56
4861,130000,126280.01
4862,115000,129060.76
4863,147000,175202.46
4864,1e+05,102544.75
4865,270000,189398.09
4866,197000,169358.79
4867,125000,130842.54
4868,130000,105514.85
4869,180000,168095.83
4870,197000,159913.74
4871,107000,120552.39
4872,230000,214889.81
4873,50000,60670.6
4874,190000,133977.15
4875,135000,125137.41
4876,170000,116747.47
4877,218000,179961.77
4878,115000,140815.5
4879,151000,156528.52
4880,144000,115058.53
4881,55000,64569.16
4882,160000,126599.31
4883,137000,127479.68
4884,143000,122912.2
4885,140000,146031.88
4886,1e+05,98193.45
4887,74000,120205.71
4888,11000,40033.04
4889,80000,91215.12
4890,130000,155198.47
4891,118000,146752.31
4892,180000,183050.28
4893,74000,52302.65
4894,126000,104613.58
4895,90000,177657.81
4896,63000,82567.18
4897,201000,186917.52
4898,123000,118900.97
4899,195000,170951.88
4900,90000,132172.62
4901,140000,138131.21
4902,120000,133149.29
4903,138000,166979.54
4904,188000,162697.84
4905,162000,188969.39
4906,165000,136507.84
4907,120000,133992.11
4908,180000,182886.66
4909,125000,150987.76
4910,164000,138221.44
4911,250000,126730.19
4912,116000,133149.29
4913,85000,126146.28
4914,145000,159360.21
4915,1e+05,105198.34
4916,170000,169074.94
4917,140000,183858.58
4918,160000,163902.56
4919,220000,167240.28
4920,150000,142976.59
4921,160000,148477.35
4922,115000,139381.44
4923,218000,212658.16
4924,149000,182922.4
4925,150000,184563.74
4926,160000,160618.18
4927,80000,81329.4
4928,180000,177677.5
4929,250000,155542.59
4930,177000,164087.32
4931,77000,70163.57
4932,133000,144632.34
4933,155000,165977.36
4934,130000,141400.33
4935,165000,152703.36
4936,80000,128577.83
4937,32000,93454.91
4938,148000,155257.38
4939,242000,225207.6
4940,135000,141739.05
4941,160000,136594
4942,66000,74153.92
4943,115000,122183.57
4944,48000,50472.49
4945,207000,176281.06
4946,17000,38098.76
4947,2e+05,157711.78
4948,112000,128378.32
4949,170000,156550.25
4950,130000,124135.25
4951,233000,209168.07
4952,73000,53807.37
4953,133000,152131.77
4954,38000,57290.21
4955,45000,74569.23
4956,176000,177678.72
4957,120000,127050.88
4958,235000,164051.41
4959,144000,149432.38
4960,228000,218796.87
4961,2e+05,150853.62
4962,125000,140565.6
4963,250000,165584.47
4964,130000,138928.66
4965,1e+05,124349.29
4966,2e+05,165897.18
4967,140000,157530.79
4968,117000,142721.97
4969,228000,146436.13
4970,106000,120919.11
4971,180000,168351.1
4972,136000,115182.35
4973,96000,132535.16
4974,135000,198534.53
4975,116000,75463.87
4976,150000,141400.33
4977,72000,86048.84
4978,2e+05,194954.9
4979,110000,126628.82
4980,451000,339178.1
4981,174000,176189.14
4982,120000,168685.46
4983,97000,87975.63
4984,81000,80452.32
4985,212000,203750.91
4986,140000,144632.34
4987,140000,140134.96
4988,110000,114974.05
4989,110000,106989.23
4990,70000,75463.87
4991,160000,185241.1
4992,44000,56389.87
4993,120000,131043.65
4994,72000,97643.84
4995,177000,144909.67
4996,95000,79015.54
4997,170000,199870.89
4998,175000,187420.73
4999,14000,35952.22
5000,150000,156534.95
5001,43000,53403.18
5002,141000,138114.51
5003,82000,93115.04
5004,105000,70630.64
5005,165000,120152.89
5006,125000,108099.84
5007,1e+05,156118.73
5008,39000,61006.91
5009,60000,77208.29
5010,104000,117450.84
5011,170000,162879.72
5012,123000,103598.76
5013,130000,169233.43
5014,57000,65764.68
5015,90000,100944.57
5016,85000,87513.78
5017,115000,98637.54
5018,51000,75497.77
5019,120000,123389.98
5020,125000,124349.29
5021,116000,116865.71
5022,155000,157915.85
5023,128000,138210.12
5024,2e+05,181028.8
5025,44000,72745.19
5026,17000,58177.4
5027,56000,48879.4
5028,114000,100186.69
5029,184000,145282.38
5030,135000,98966.26
5031,125000,102933.79
5032,149000,181402.9
5033,80000,98486.13
5034,142000,99650.18
5035,140000,132131.71
5036,125000,119455.52
5037,160000,168413.98
5038,180000,125502.43
5039,129000,122154.01
5040,20000,79201.72
5041,130000,147755.11
5042,36000,55475.37
5043,160000,163473.64
5044,210000,195421.57
5045,1e+05,122032.79
5046,166000,115182.35
5047,110000,96320.18
5048,197000,166268.58
5049,190000,178023.84
5050,201000,206932.8
5051,110000,125773.24
5052,85000,102561.18
5053,85000,159078.83
5054,61000,126628.82
5055,120000,135580.1
5056,165000,161602.15
5057,101000,125979.18
5058,89000,99164.34
5059,130000,115182.35
5060,147000,142793.59
5061,45000,53240.86
5062,2e+05,120226.27
5063,105000,139919.66
5064,170000,144632.34
5065,85000,92943.43
5066,173000,146785.21
5067,78000,113476.02
5068,188000,185404.44
5069,215000,178258.98
5070,180000,215937.25
5071,52000,56109.35
5072,40000,61700.63
5073,169000,181933.56
5074,101000,105550.24
5075,58000,64100.15
5076,152000,150838.25
5077,241000,180361.07
5078,170000,163373.92
5079,135000,188629.45
5080,16000,63503.01
5081,142000,126197.66
5082,155000,147755.11
5083,69000,97327.99
5084,120000,152971.36
5085,89000,94328.11
5086,170000,139043.9
5087,56000,75340.85
5088,150000,175787.87
5089,168000,161620.48
5090,75000,89630.89
5091,167000,166624.51
5092,150000,129142.54
5093,177000,152913.94
5094,173000,202857.75
5095,165000,204895.37
5096,150000,162717.58
5097,155000,147582.34
5098,95000,94762.18
5099,60000,75461.73
5100,158000,127232.7
5101,120000,141764.42
5102,2e+05,184766.45
5103,98000,101421.24
5104,115000,124150.03
5105,134000,130414.3
5106,120000,135063.78
5107,155000,116051.05
5108,190000,157092.1
5109,165000,166907.76
5110,192000,214013.66
5111,220000,191316.26
5112,170000,185678.99
5113,43000,72427.3
5114,43000,70207.69
5115,124000,101726.24
5116,117000,130531.73
5117,70000,63152.06
5118,104000,159913.74
5119,60000,76027.04
5120,134000,137304.84
5121,147000,127050.88
5122,120000,122798.15
5123,118000,116854.62
5124,160000,169547.79
5125,155000,161493.65
5126,110000,122305.86
5127,156000,312888.97
5128,85000,137283.36
5129,111000,117101.47
5130,145000,107975.89
5131,160000,173015.25
5132,195000,196024.62
5133,145000,180000.02
5134,174000,177968.89
5135,110000,130591.52
5136,105000,121033.44
5137,75000,71475.46
5138,230000,180942.85
5139,92000,111819.82
